"Date","Value","USDCHF","CHFUSD","LogCHFUSD","LaggedLogCHFUSD","LogDifferenceCHFUSD"
2020-02-05,0.9729,0.9729,1.02785486689279,0.027473977000755,0.0311811174835748,-0.00370714048281973
2020-02-06,0.975,0.975,1.02564102564103,0.02531780798429,0.027473977000755,-0.00215616901646504
2020-02-07,0.9777,0.9777,1.02280863250486,0.0225524044705116,0.02531780798429,-0.00276540351377842
2020-02-08,0.977733333333333,0.977733333333333,1.02277376244375,0.0225183114306023,0.0225524044705116,-3.40930399093282e-05
2020-02-09,0.977766666666667,0.977766666666667,1.02273889476017,0.0224842195529888,0.0225183114306023,-3.40918776134888e-05
2020-02-10,0.9778,0.9778,1.02270402945388,0.0224501288375919,0.0224842195529888,-3.40907153968846e-05
2020-02-11,0.9761,0.9761,1.02448519618892,0.0241902388012178,0.0224501288375919,0.00174010996362588
2020-02-12,0.9767,0.9767,1.02385584109757,0.0235757365287058,0.0241902388012178,-0.000614502272511978
2020-02-13,0.9788,0.9788,1.02165917449939,0.0214279474136205,0.0235757365287058,-0.00214778911508531
2020-02-14,0.9818,0.9818,1.01853738032186,0.0183676573581849,0.0214279474136205,-0.00306029005543555
2020-02-15,0.9817,0.9817,1.01864113272894,0.0184695162836613,0.0183676573581849,0.000101858925476338
2020-02-16,0.9816,0.9816,1.01874490627547,0.0185713855854353,0.0184695162836613,0.000101869301774023
2020-02-17,0.9815,0.9815,1.01884870096791,0.0186732652656212,0.0185713855854353,0.000101879680185879
2020-02-18,0.9814,0.9814,1.01895251681272,0.018775155326334,0.0186732652656212,0.000101890060712814
2020-02-19,0.9839,0.9839,1.01636345157028,0.0162310131104173,0.018775155326334,-0.00254414221591673
2020-02-20,0.9831,0.9831,1.01719051978436,0.0170444346092584,0.0162310131104173,0.000813421498841182
2020-02-21,0.9781,0.9781,1.02239034863511,0.0221433646856899,0.0170444346092584,0.00509893007643142
2020-02-22,0.977933333333333,0.977933333333333,1.02256459199673,0.0223137775965844,0.0221433646856899,0.00017041291089457
2020-02-23,0.977766666666667,0.977766666666667,1.02273889476017,0.0224842195529888,0.0223137775965844,0.000170441956404345
2020-02-24,0.9776,0.9776,1.02291325695581,0.0226546905648062,0.0224842195529888,0.000170471011817407
2020-02-25,0.9765,0.9765,1.02406554019457,0.0237805286654034,0.0226546905648062,0.00112583810059721
2020-02-26,0.9759,0.9759,1.02469515319193,0.0243951568347217,0.0237805286654034,0.000614628169318298
2020-02-27,0.9718,0.9718,1.02901831652603,0.0286052570103345,0.0243951568347217,0.00421010017561284
2020-02-28,0.9671,0.9671,1.03401923275773,0.0334533762592196,0.0286052570103345,0.00484811924888504
2020-02-29,0.963966666666667,0.963966666666667,1.03738026902728,0.0366985631160407,0.0334533762592196,0.00324518685682109
2020-03-01,0.960833333333333,0.960833333333333,1.040763226366,0.0399543155070327,0.0366985631160407,0.00325575239099208
2020-03-02,0.9577,0.9577,1.04416831993317,0.0432207024545635,0.0399543155070327,0.00326638694753073
2020-03-03,0.9563,0.9563,1.04569695702186,0.04468360762664,0.0432207024545635,0.00146290517207658
2020-03-04,0.9554,0.9554,1.04668201800293,0.0456251780262755,0.04468360762664,0.000941570399635418
2020-03-05,0.9487,0.9487,1.05407399599452,0.052662652583306,0.0456251780262755,0.00703747455703051
2020-03-06,0.9365,0.9365,1.06780565936999,0.0656057570979939,0.052662652583306,0.0129431045146879
2020-03-07,0.9342,0.9342,1.07043459644616,0.0680647309141293,0.0656057570979939,0.00245897381613538
2020-03-08,0.9319,0.9319,1.07307651035519,0.0705297661905274,0.0680647309141293,0.0024650352763981
2020-03-09,0.9296,0.9296,1.07573149741824,0.0730008928844902,0.0705297661905274,0.00247112669396284
2020-03-10,0.933,0.933,1.07181136120043,0.0693500781347932,0.0730008928844902,-0.00365081474969699
2020-03-11,0.9381,0.9381,1.06598443662723,0.0638987258502316,0.0693500781347932,-0.00545135228456163
2020-03-12,0.954,0.954,1.0482180293501,0.0470916075338506,0.0638987258502316,-0.016807118316381
2020-03-13,0.9541,0.9541,1.0481081647626,0.0469867912243369,0.0470916075338506,-0.000104816309513679
2020-03-14,0.951633333333333,0.951633333333333,1.05082489754457,0.0495754724432725,0.0469867912243369,0.00258868121893557
2020-03-15,0.949166666666667,0.949166666666667,1.05355575065847,0.0521708723289097,0.0495754724432725,0.00259539988563722
2020-03-16,0.9467,0.9467,1.05630083447766,0.0547730258472915,0.0521708723289097,0.00260215351838179
2020-03-17,0.9647,0.9647,1.03659168653467,0.0359381068056292,0.0547730258472915,-0.0188349190416623
2020-03-18,0.9727,0.9727,1.02806620746376,0.0276795691067425,0.0359381068056292,-0.00825853769888671
2020-03-19,0.9847,0.9847,1.01553772722657,0.0154182527283806,0.0276795691067425,-0.0122613163783619
2020-03-20,0.9866,0.9866,1.0135819987837,0.0134905901824992,0.0154182527283806,-0.00192766254588147
2020-03-21,0.9852,0.9852,1.01502233049127,0.0149106127357541,0.0134905901824992,0.0014200225532549
2020-03-22,0.9838,0.9838,1.0164667615369,0.0163326546208975,0.0149106127357541,0.00142204188514345
2020-03-23,0.9824,0.9824,1.01791530944625,0.017756721589259,0.0163326546208975,0.00142406696836153
2020-03-24,0.9813,0.9813,1.01905635381637,0.0188770557696893,0.017756721589259,0.00112033418043021
2020-03-25,0.9781,0.9781,1.02239034863511,0.0221433646856899,0.0188770557696893,0.0032663089160006
2020-03-26,0.9645,0.9645,1.03680663556247,0.0361454466363533,0.0221433646856899,0.0140020819506635
2020-03-27,0.9558,0.9558,1.04624398409709,0.0452065928380792,0.0361454466363533,0.00906114620172584
2020-03-28,0.9574,0.9574,1.04449550866931,0.0435340020237283,0.0452065928380792,-0.00167259081435087
2020-03-29,0.959,0.959,1.04275286757039,0.0418642040986989,0.0435340020237283,-0.00166979792502941
2020-03-30,0.9606,0.9606,1.04101603164689,0.040197189751413,0.0418642040986989,-0.00166701434728592
2020-03-31,0.9627,0.9627,1.03874519580347,0.0380134421982162,0.040197189751413,-0.00218374755319674
2020-04-01,0.9675,0.9675,1.03359173126615,0.0330398540782001,0.0380134421982162,-0.00497358812001614
2020-04-02,0.9727,0.9727,1.02806620746376,0.0276795691067425,0.0330398540782001,-0.0053602849714576
2020-04-03,0.9777,0.9777,1.02280863250486,0.0225524044705116,0.0276795691067425,-0.0051271646362309
2020-04-04,0.9774,0.9774,1.0231225700839,0.0228592941460825,0.0225524044705116,0.000306889675570927
2020-04-05,0.9771,0.9771,1.02343670044008,0.0231662780318395,0.0228592941460825,0.000306983885756989
2020-04-06,0.9768,0.9768,1.02375102375102,0.023473356185642,0.0231662780318395,0.000307078153802546
2020-04-07,0.9707,0.9707,1.03018440300814,0.0297378182639564,0.023473356185642,0.00626446207831434
2020-04-08,0.971,0.971,1.02986611740474,0.0294288106908122,0.0297378182639564,-0.000309007573144199
2020-04-09,0.966,0.966,1.0351966873706,0.0345914447696191,0.0294288106908122,0.00516263407880689
2020-04-10,0.9648,0.9648,1.03648424543947,0.0358344530092161,0.0345914447696191,0.00124300823959703
2020-04-11,0.965666666666667,0.965666666666667,1.03555402140145,0.0349365698808964,0.0358344530092161,-0.000897883128319732
2020-04-12,0.966533333333333,0.966533333333333,1.03462546558146,0.034039492223524,0.0349365698808964,-0.000897077657372333
2020-04-13,0.9674,0.9674,1.03369857349597,0.0331432185932541,0.034039492223524,-0.000896273630269895
2020-04-14,0.9606,0.9606,1.04101603164689,0.040197189751413,0.0331432185932541,0.00705397115815882
2020-04-15,0.9647,0.9647,1.03659168653467,0.0359381068056292,0.040197189751413,-0.00425908294578377
2020-04-16,0.9695,0.9695,1.03145951521403,0.0309748042994305,0.0359381068056292,-0.0049633025061987
2020-04-17,0.9662,0.9662,1.03498240529911,0.0343844268618307,0.0309748042994305,0.00340962256240024
2020-04-18,0.966466666666667,0.966466666666667,1.03469683382769,0.0341084696334497,0.0343844268618307,-0.000275957228381064
2020-04-19,0.966733333333333,0.966733333333333,1.03441141990208,0.033832588536452,0.0341084696334497,-0.000275881096997728
2020-04-20,0.967,0.967,1.03412616339193,0.0335567835288428,0.033832588536452,-0.000275805007609181
2020-04-21,0.9691,0.9691,1.03188525435972,0.0313874732416327,0.0335567835288428,-0.00216931028721006
2020-04-22,0.9711,0.9711,1.02976006590464,0.0293258293818287,0.0313874732416327,-0.00206164385980404
2020-04-23,0.9731,0.9731,1.02764361319494,0.0272684271541938,0.0293258293818287,-0.00205740222763491
2020-04-24,0.975,0.975,1.02564102564103,0.02531780798429,0.0272684271541938,-0.00195061916990376
2020-04-25,0.9752,0.9752,1.02543068088597,0.0251127008150753,0.02531780798429,-0.000205107169214715
2020-04-26,0.9754,0.9754,1.02522042239081,0.0249076357061847,0.0251127008150753,-0.000205065108890581
2020-04-27,0.9756,0.9756,1.0250102501025,0.0247026126403717,0.0249076357061847,-0.000205023065812986
2020-04-28,0.9743,0.9743,1.02637791234733,0.0260360145508414,0.0247026126403717,0.00133340191046972
2020-04-29,0.9748,0.9748,1.02585145670907,0.025522957231086,0.0260360145508414,-0.000513057319755445
2020-04-30,0.9669,0.9669,1.03423311614438,0.0336602014926352,0.025522957231086,0.00813724426154921
2020-05-01,0.9599,0.9599,1.0417751849151,0.0409261666126458,0.0336602014926352,0.00726596512001063
2020-05-02,0.9615,0.9615,1.04004160166407,0.0392607139533026,0.0409261666126458,-0.00166545265934321
2020-05-03,0.9631,0.9631,1.03831377842384,0.0375980304153184,0.0392607139533026,-0.00166268353798422
2020-05-04,0.9647,0.9647,1.03659168653467,0.0359381068056292,0.0375980304153184,-0.0016599236096892
2020-05-05,0.9721,0.9721,1.02870075095155,0.0282965991551138,0.0359381068056292,-0.00764150765051541
2020-05-06,0.9745,0.9745,1.02616726526424,0.0258307600345214,0.0282965991551138,-0.00246583912059234
2020-05-07,0.9746,0.9746,1.02606197414324,0.0257281485727312,0.0258307600345214,-0.000102611461790261
2020-05-08,0.9699,0.9699,1.03103412722961,0.03056230558264,0.0257281485727312,0.00483415700990878
2020-05-09,0.970666666666667,0.970666666666667,1.03021978021978,0.02977215833367,0.03056230558264,-0.000790147248969909
2020-05-10,0.971433333333333,0.971433333333333,1.02940671859452,0.0289826349244827,0.02977215833367,-0.000789523409187379
2020-05-11,0.9722,0.9722,1.0285949393129,0.0281937343707819,0.0289826349244827,-0.000788900553700733
2020-05-12,0.968,0.968,1.03305785123967,0.0325231917055601,0.0281937343707819,0.00432945733477821
2020-05-13,0.9704,0.9704,1.03050288540808,0.0300469213522966,0.0325231917055601,-0.0024762703532635
2020-05-14,0.9727,0.9727,1.02806620746376,0.0276795691067425,0.0300469213522966,-0.00236735224555415
2020-05-15,0.9726,0.9726,1.02817191034341,0.0277823810124517,0.0276795691067425,0.00010281190570921
2020-05-16,0.9717,0.9717,1.02912421529279,0.0287081641367437,0.0277823810124517,0.000925783124291958
2020-05-17,0.9708,0.9708,1.03007828594973,0.0296348051296907,0.0287081641367437,0.000926640992947061
2020-05-18,0.9699,0.9699,1.03103412722961,0.03056230558264,0.0296348051296907,0.000927500452949238
2020-05-19,0.9725,0.9725,1.02827763496144,0.0278852034895356,0.03056230558264,-0.00267710209310432
2020-05-20,0.9649,0.9649,1.03637682661416,0.0357308099557989,0.0278852034895356,0.00784560646626324
2020-05-21,0.9703,0.9703,1.03060908997217,0.0301499769508833,0.0357308099557989,-0.00558083300491557
2020-05-22,0.9722,0.9722,1.0285949393129,0.0281937343707819,0.0301499769508833,-0.00195624258010138
2020-05-23,0.97085,0.97085,1.03002523561827,0.0295833025416743,0.0281937343707819,0.00138956817089236
2020-05-24,0.9695,0.9695,1.03145951521403,0.0309748042994305,0.0295833025416743,0.0013915017577562
2020-05-25,0.96815,0.96815,1.03289779476321,0.03236824503273,0.0309748042994305,0.00139344073329945
2020-05-26,0.9668,0.9668,1.03434009102193,0.0337636301528091,0.03236824503273,0.00139538512007918
2020-05-27,0.9696,0.9696,1.03135313531353,0.0308716636670869,0.0337636301528091,-0.0028919664857222
2020-05-28,0.9642,0.9642,1.0371292263016,0.0364565370106152,0.0308716636670869,0.00558487334352824
2020-05-29,0.9618,0.9618,1.03971719692244,0.0389487501385747,0.0364565370106152,0.00249221312795954
2020-05-30,0.961633333333333,0.961633333333333,1.03989739679018,0.0391220513538501,0.0389487501385747,0.000173301215275395
2020-05-31,0.961466666666667,0.961466666666667,1.04007765913188,0.0392953826076423,0.0391220513538501,0.000173331253792208
2020-06-01,0.9613,0.9613,1.04025798398003,0.0394687439103665,0.0392953826076423,0.000173361302724211
2020-06-02,0.9623,0.9623,1.0391769718383,0.0384290266197818,0.0394687439103665,-0.00103971729058475
2020-06-03,0.9613,0.9613,1.04025798398003,0.0394687439103665,0.0384290266197818,0.00103971729058475
2020-06-04,0.9565,0.9565,1.04547830632514,0.0444744901018296,0.0394687439103665,0.00500574619146303
2020-06-05,0.9622,0.9622,1.03928497193931,0.0385329497167838,0.0444744901018296,-0.0059415403850458
2020-06-06,0.960366666666667,0.960366666666667,1.04126895977231,0.0404401229980223,0.0385329497167838,0.00190717328123854
2020-06-07,0.958533333333333,0.958533333333333,1.04326053693142,0.0423509405405302,0.0404401229980223,0.00191081754250792
2020-06-08,0.9567,0.9567,1.04525974704714,0.0442654162980154,0.0423509405405302,0.00191447575748518
2020-06-09,0.9487,0.9487,1.05407399599452,0.052662652583306,0.0442654162980154,0.00839723628529058
2020-06-10,0.945,0.945,1.05820105820106,0.0565703514883945,0.052662652583306,0.00390769890508847
2020-06-11,0.9382,0.9382,1.06587081645705,0.0637921330877794,0.0565703514883945,0.00722178159938494
2020-06-12,0.9515,0.9515,1.05097214923805,0.049715592245933,0.0637921330877794,-0.0140765408418464
2020-06-13,0.9511,0.9511,1.05141415203449,0.0501360694937973,0.049715592245933,0.000420477247864301
2020-06-14,0.9507,0.9507,1.05185652676975,0.0505567236171523,0.0501360694937973,0.000420654123355055
2020-06-15,0.9503,0.9503,1.0522992739135,0.0509775547648674,0.0505567236171523,0.000420831147715066
2020-06-16,0.9494,0.9494,1.05329681904361,0.0519250728649194,0.0509775547648674,0.00094751810005203
2020-06-17,0.9512,0.9512,1.05130361648444,0.050030933605565,0.0519250728649194,-0.00189413925935442
2020-06-18,0.951,0.951,1.0515247108307,0.0502412164367469,0.050030933605565,0.000210282831181886
2020-06-19,0.9519,0.9519,1.05053051791155,0.0492952917248775,0.0502412164367469,-0.000945924711869328
2020-06-20,0.950433333333333,0.950433333333333,1.0521516501245,0.0508372580370584,0.0492952917248775,0.00154196631218091
2020-06-21,0.948966666666667,0.948966666666667,1.0537777933893,0.0523816056817546,0.0508372580370584,0.00154434764469616
2020-06-22,0.9475,0.9475,1.05540897097625,0.0539283420255556,0.0523816056817546,0.00154673634380104
2020-06-23,0.9438,0.9438,1.05954651409197,0.0578409996898499,0.0539283420255556,0.00391265766429428
2020-06-24,0.9471,0.9471,1.0558547143913,0.0543505947500814,0.0578409996898499,-0.00349040493976854
2020-06-25,0.9485,0.9485,1.05429625724829,0.0528734896070682,0.0543505947500814,-0.0014771051430132
2020-06-26,0.948,0.948,1.05485232067511,0.0534007767271152,0.0528734896070682,0.000527287120047064
2020-06-27,0.9488,0.9488,1.0539629005059,0.052557250738676,0.0534007767271152,-0.000843525988439259
2020-06-28,0.9496,0.9496,1.0530749789385,0.0517144356866787,0.052557250738676,-0.000842815051997306
2020-06-29,0.9504,0.9504,1.05218855218855,0.0508723303737565,0.0517144356866787,-0.000842105312922177
2020-06-30,0.9467,0.9467,1.05630083447766,0.0547730258472915,0.0508723303737565,0.00390069547353498
2020-07-01,0.9455,0.9455,1.05764145954521,0.0560413908836249,0.0547730258472915,0.00126836503633336
2020-07-02,0.9455,0.9455,1.05764145954521,0.0560413908836249,0.0560413908836249,0
2020-07-03,0.944525,0.944525,1.05873322569546,0.057073123359638,0.0560413908836249,0.0010317324760131
2020-07-04,0.94355,0.94355,1.05982724815855,0.0581059214070324,0.057073123359638,0.00103279804739449
2020-07-05,0.942575,0.942575,1.06092353393629,0.0591397872291242,0.0581059214070324,0.00103386582209179
2020-07-06,0.9416,0.9416,1.06202209005947,0.0601747230360701,0.0591397872291242,0.00103493580694586
2020-07-07,0.941,0.941,1.06269925611052,0.0608121393967575,0.0601747230360701,0.000637416360687447
2020-07-08,0.9382,0.9382,1.06587081645705,0.0637921330877794,0.0608121393967575,0.00297999369102186
2020-07-09,0.9397,0.9397,1.06416941577099,0.0621946035931177,0.0637921330877794,-0.00159752949466171
2020-07-10,0.9395,0.9395,1.06439595529537,0.0624074601286171,0.0621946035931177,0.000212856535499378
2020-07-11,0.94,0.94,1.06382978723404,0.0618754037180875,0.0624074601286171,-0.000532056410529613
2020-07-12,0.9405,0.9405,1.06326422115896,0.061343630241052,0.0618754037180875,-0.000531773477035459
2020-07-13,0.941,0.941,1.06269925611052,0.0608121393967575,0.061343630241052,-0.000531490844294456
2020-07-14,0.9385,0.9385,1.06553010122536,0.0634724229555735,0.0608121393967575,0.00266028355881592
2020-07-15,0.9439,0.9439,1.05943426210404,0.0577350506512383,0.0634724229555735,-0.00573737230433511
2020-07-16,0.9432,0.9432,1.06022052586938,0.0584769297589759,0.0577350506512383,0.000741879107737577
2020-07-17,0.9388,0.9388,1.06518960374947,0.0631528150052687,0.0584769297589759,0.00467588524629274
2020-07-18,0.938833333333333,0.938833333333333,1.06515178412924,0.0631173093154781,0.0631528150052687,-3.55056897906048e-05
2020-07-19,0.938866666666667,0.938866666666667,1.06511396719449,0.0630818048862968,0.0631173093154781,-3.55044291812379e-05
2020-07-20,0.9389,0.9389,1.06507615294494,0.0630463017176352,0.0630818048862968,-3.5503168661577e-05
2020-07-21,0.934,0.934,1.07066381156317,0.0682788407532943,0.0630463017176352,0.00523253903565907
2020-07-22,0.9288,0.9288,1.07665805340224,0.0738618485984553,0.0682788407532943,0.00558300784516097
2020-07-23,0.925,0.925,1.08108108108108,0.0779615414697117,0.0738618485984553,0.00409969287125643
2020-07-24,0.9222,0.9222,1.08436347863804,0.0809931592095318,0.0779615414697117,0.00303161773982009
2020-07-25,0.9216,0.9216,1.08506944444444,0.0816439890405102,0.0809931592095318,0.00065082983097843
2020-07-26,0.921,0.921,1.085776330076,0.0822952427268302,0.0816439890405102,0.000651253686320005
2020-07-27,0.9204,0.9204,1.0864841373316,0.0829469208209263,0.0822952427268302,0.000651678094096025
2020-07-28,0.9169,0.9169,1.09063147562439,0.0867568639262819,0.0829469208209263,0.00380994310535562
2020-07-29,0.9141,0.9141,1.09397221310579,0.0898153043223641,0.0867568639262819,0.00305844039608218
2020-07-30,0.912,0.912,1.09649122807018,0.0921152889078055,0.0898153043223641,0.00229998458544146
2020-07-31,0.9113,0.9113,1.09733347964446,0.092883127480056,0.0921152889078055,0.000767838572250462
2020-08-01,0.914,0.914,1.09409190371991,0.089924707527987,0.092883127480056,-0.00295841995206902
2020-08-02,0.9167,0.9167,1.09086942293008,0.0869750140144071,0.089924707527987,-0.00294969351357983
2020-08-03,0.9194,0.9194,1.08766586904503,0.0840339956100094,0.0869750140144071,-0.00294101840439769
2020-08-04,0.9154,0.9154,1.0924186148132,0.0883941507625954,0.0840339956100094,0.00436015515258593
2020-08-05,0.9053,0.9053,1.10460620788689,0.0994888985007424,0.0883941507625954,0.011094747738147
2020-08-06,0.9101,0.9101,1.09878035380727,0.0942007953988269,0.0994888985007424,-0.00528810310191548
2020-08-07,0.914,0.914,1.09409190371991,0.089924707527987,0.0942007953988269,-0.00427608787083995
2020-08-08,0.914466666666667,0.914466666666667,1.09353357148064,0.0894142616059401,0.089924707527987,-0.000510445922046854
2020-08-09,0.914933333333333,0.914933333333333,1.0929758088021,0.0889040761060067,0.0894142616059401,-0.000510185499933397
2020-08-10,0.9154,0.9154,1.0924186148132,0.0883941507625954,0.0889040761060067,-0.000509925343411335
2020-08-11,0.9163,0.9163,1.09134562916076,0.0874114570109696,0.0883941507625954,-0.00098269375162581
2020-08-12,0.9109,0.9109,1.09781534745856,0.0933221572313729,0.0874114570109696,0.00591070022040333
2020-08-13,0.9097,0.9097,1.09926349345938,0.094640404154121,0.0933221572313729,0.0013182469227481
2020-08-14,0.9091,0.9091,1.09998900011,0.0953001798543244,0.094640404154121,0.000659775700203424
2020-08-15,0.908,0.908,1.10132158590308,0.0965109003808437,0.0953001798543244,0.00121072052651926
2020-08-16,0.9069,0.9069,1.10265740434447,0.097723088528615,0.0965109003808437,0.00121218814777128
2020-08-17,0.9058,0.9058,1.1039964672113,0.0989367478600236,0.097723088528615,0.00121365933140863
2020-08-18,0.9029,0.9029,1.1075423634954,0.102143473668703,0.0989367478600236,0.00320672580867987
2020-08-19,0.9114,0.9114,1.0972130787799,0.0927734001523549,0.102143473668703,-0.00937007351634858
2020-08-20,0.9082,0.9082,1.10107905747633,0.0962906603182862,0.0927734001523549,0.00351726016593136
2020-08-21,0.9131,0.9131,1.09517029898149,0.0909098753598426,0.0962906603182862,-0.00538078495844367
2020-08-22,0.912366666666667,0.912366666666667,1.09605056446604,0.0917133229233321,0.0909098753598426,0.000803447563489573
2020-08-23,0.911633333333333,0.911633333333333,1.0969322461516,0.0925174165339085,0.0917133229233321,0.000804093610576387
2020-08-24,0.9109,0.9109,1.09781534745856,0.0933221572313729,0.0925174165339085,0.000804740697464376
2020-08-25,0.9089,0.9089,1.10023104852019,0.0955202018574123,0.0933221572313729,0.00219804462603938
2020-08-26,0.9086,0.9086,1.1005943209333,0.0958503256568341,0.0955202018574123,0.000330123799421864
2020-08-27,0.9077,0.9077,1.10168557893577,0.0968413514495556,0.0958503256568341,0.000991025792721409
2020-08-28,0.9041,0.9041,1.10607233713085,0.100815305238816,0.0968413514495556,0.00397395378926069
2020-08-29,0.903133333333333,0.903133333333333,1.1072562190891,0.101885080503611,0.100815305238816,0.00106977526479438
2020-08-30,0.902166666666667,0.902166666666667,1.10844263809348,0.102956001413214,0.101885080503611,0.00107092090960353
2020-08-31,0.9012,0.9012,1.10963160230803,0.104028070424048,0.102956001413214,0.00107206901083351
2020-09-01,0.9072,0.9072,1.10229276895944,0.0973923460086493,0.104028070424048,-0.00663572441539834
2020-09-02,0.9107,0.9107,1.09805644010102,0.0935417444083643,0.0973923460086493,-0.00385060160028504
2020-09-03,0.9104,0.9104,1.09841827768014,0.0938712156100705,0.0935417444083643,0.000329471201706261
2020-09-04,0.9147,0.9147,1.09325461900077,0.0891591363198182,0.0938712156100705,-0.0047120792902523
2020-09-05,0.915175,0.915175,1.0926871909744,0.0886399751632706,0.0891591363198182,-0.00051916115654764
2020-09-06,0.91565,0.91565,1.09212035166275,0.0881210833951795,0.0886399751632706,-0.00051889176809107
2020-09-07,0.916125,0.916125,1.09155410015009,0.0876024607361229,0.0881210833951795,-0.000518622659056611
2020-09-08,0.9166,0.9166,1.09098843552258,0.0870841069071133,0.0876024607361229,-0.00051835382900961
2020-09-09,0.9131,0.9131,1.09517029898149,0.0909098753598426,0.0870841069071133,0.00382576845272925
2020-09-10,0.9077,0.9077,1.10168557893577,0.0968413514495556,0.0909098753598426,0.00593147608971299
2020-09-11,0.9092,0.9092,1.0998680158381,0.0951901870037488,0.0968413514495556,-0.00165116444580672
2020-09-12,0.9085,0.9085,1.10071546505228,0.0959603911459113,0.0951901870037488,0.000770204142162473
2020-09-13,0.9078,0.9078,1.1015642211941,0.0967311889597717,0.0959603911459113,0.000770797813860385
2020-09-14,0.9071,0.9071,1.10241428728916,0.0975025813612387,0.0967311889597717,0.00077139240146698
2020-09-15,0.9085,0.9085,1.10071546505228,0.0959603911459113,0.0975025813612387,-0.00154219021532737
2020-09-16,0.908,0.908,1.10132158590308,0.0965109003808437,0.0959603911459113,0.00055050923493237
2020-09-17,0.9098,0.9098,1.0991426687184,0.0945304838462333,0.0965109003808437,-0.00198041653461037
2020-09-18,0.9096,0.9096,1.09938434476693,0.0947503365458107,0.0945304838462333,0.00021985269957743
2020-09-19,0.911833333333333,0.911833333333333,1.09669164686529,0.0922980541463663,0.0947503365458107,-0.00245228239944446
2020-09-20,0.914066666666667,0.914066666666667,1.09401210706732,0.089851770727692,0.0922980541463663,-0.00244628341867423
2020-09-21,0.9163,0.9163,1.09134562916076,0.0874114570109696,0.089851770727692,-0.00244031371672247
2020-09-22,0.92,0.92,1.08695652173913,0.083381608939051,0.0874114570109696,-0.00402984807191857
2020-09-23,0.9233,0.9233,1.08307159103217,0.0798010702035549,0.083381608939051,-0.00358053873549607
2020-09-24,0.9264,0.9264,1.07944732297064,0.0764491721634062,0.0798010702035549,-0.00335189804014875
2020-09-25,0.9291,0.9291,1.07631040792164,0.0735389033348702,0.0764491721634062,-0.00291026882853596
2020-09-26,0.927633333333333,0.927633333333333,1.07801214560351,0.0751187392169415,0.0735389033348702,0.00157983588207131
2020-09-27,0.926166666666667,0.926166666666667,1.07971927298902,0.0767010749302708,0.0751187392169415,0.00158233571332925
2020-09-28,0.9247,0.9247,1.08143181572402,0.0782859183985441,0.0767010749302708,0.00158484346827333
2020-09-29,0.9215,0.9215,1.0851871947911,0.081752501872259,0.0782859183985441,0.0034665834737149
2020-09-30,0.9188,0.9188,1.08837614279495,0.084686808167194,0.081752501872259,0.00293430629493502
2020-10-01,0.9179,0.9179,1.08944329447652,0.0856668267570917,0.084686808167194,0.000980018589897699
2020-10-02,0.9204,0.9204,1.0864841373316,0.0829469208209263,0.0856668267570917,-0.00271990593616545
2020-10-03,0.9187,0.9187,1.08849461195167,0.0847956517047164,0.0829469208209263,0.00184873088379015
2020-10-04,0.917,0.917,1.09051254089422,0.0866478067256722,0.0847956517047164,0.00185215502095575
2020-10-05,0.9153,0.9153,1.09253796569431,0.0885033985914035,0.0866478067256722,0.00185559186573131
2020-10-06,0.9153,0.9153,1.09253796569431,0.0885033985914035,0.0885033985914035,0
2020-10-07,0.9168,0.9168,1.09075043630017,0.086865933021662,0.0885033985914035,-0.00163746556974151
2020-10-08,0.9176,0.9176,1.08979947689625,0.0859937131669761,0.086865933021662,-0.000872219854685816
2020-10-09,0.9103,0.9103,1.09853894320554,0.0939810634708939,0.0859937131669761,0.00798735030391776
2020-10-10,0.9114,0.9114,1.0972130787799,0.0927734001523549,0.0939810634708939,-0.00120766331853903
2020-10-11,0.9125,0.9125,1.0958904109589,0.0915671935254904,0.0927734001523549,-0.00120620662686444
2020-10-12,0.9136,0.9136,1.09457092819615,0.0903624400803913,0.0915671935254904,-0.00120475344509917
2020-10-13,0.9147,0.9147,1.09325461900077,0.0891591363198182,0.0903624400803913,-0.00120330376057302
2020-10-14,0.9127,0.9127,1.09565026843432,0.0913480394593056,0.0891591363198182,0.00218890313948732
2020-10-15,0.9143,0.9143,1.09373291042327,0.0895965338117562,0.0913480394593056,-0.00175150564754933
2020-10-16,0.9153,0.9153,1.09253796569431,0.0885033985914035,0.0895965338117562,-0.00109313522035276
2020-10-17,0.913266666666667,0.913266666666667,1.09497043579823,0.0907273636329576,0.0885033985914035,0.00222396504155416
2020-10-18,0.911233333333333,0.911233333333333,1.09741376156857,0.0929562857213643,0.0907273636329576,0.00222892208840669
2020-10-19,0.9092,0.9092,1.0998680158381,0.0951901870037488,0.0929562857213643,0.00223390128238452
2020-10-20,0.9071,0.9071,1.10241428728916,0.0975025813612387,0.0951901870037488,0.00231239435748984
2020-10-21,0.9042,0.9042,1.1059500110595,0.100704704121632,0.0975025813612387,0.00320212276039368
2020-10-22,0.9074,0.9074,1.10204981265153,0.0971719117522736,0.100704704121632,-0.00353279236935877
2020-10-23,0.9055,0.9055,1.10436223081171,0.099268001658669,0.0971719117522736,0.00209608990639543
2020-10-24,0.9061,0.9061,1.10363094581172,0.0986056037541222,0.099268001658669,-0.000662397904546849
2020-10-25,0.9067,0.9067,1.10290062865336,0.0979436443301268,0.0986056037541222,-0.000661959423995398
