Date,SARON,SOFR,LogDifferenceCHFUSD
2018-07-07,-0.733676,1.9166666666666665,-0.0006394615278904215
2018-07-08,-0.7342770000000001,1.9033333333333333,-0.0006390528781465288
2018-07-09,-0.734878,1.89,-0.0006386447503668909
2018-07-10,-0.73396,1.89,-0.0006046558684677048
2018-07-11,-0.732064,1.89,-0.000604290480670901
2018-07-12,-0.732229,1.9,-0.007722820590961684
2018-07-13,-0.731578,1.9,-0.0018964920591651713
2018-07-14,-0.7311236666666666,1.9166666666666665,0.0017965869689178207
2018-07-15,-0.7306693333333333,1.9333333333333333,0.0017998205038525037
2018-07-16,-0.730215,1.95,0.0018030656993458663
2018-07-17,-0.730767,1.92,-0.0018030656993458663
2018-07-18,-0.732329,1.9,-0.00020014009873663076
2018-07-19,-0.73075,1.9,-0.002198901435729589
2018-07-20,-0.732854,1.88,0.007214460149332807
2018-07-21,-0.732255,1.8766666666666667,0.0005700203014503968
2018-07-22,-0.731656,1.8733333333333333,0.0005703454099218732
2018-07-23,-0.731057,1.87,0.0005706708894527767
2018-07-24,-0.7361,1.9,-0.0017110366008250468
2018-07-25,-0.735439,1.87,0.00020114653592912847
2018-07-26,-0.737156,1.9,0.00040241449235208903
2018-07-27,-0.737802,1.88,-0.00020122748835397618
2018-07-28,-0.736529,1.88,0.0018461027312390984
2018-07-29,-0.735256,1.88,0.0018495171308370861
2018-07-30,-0.733983,1.88,0.0018529441838263817
2018-07-31,-0.730823,1.93,-0.0010111224319488323
2018-08-01,-0.7295645,1.88,-0.0028257158775754927
2018-08-02,-0.728306,1.91,-0.0020134910658320872
2018-08-03,-0.733802,1.86,0.001711208832687449
2018-08-04,-0.733528,1.86,-0.0012417567417104475
2018-08-05,-0.733254,1.86,-0.001240216694071798
2018-08-06,-0.73298,1.86,-0.0012386804616878523
2018-08-07,-0.733972,1.87,0.0019088768543092534
2018-08-08,-0.736737,1.88,0.00010056821047339532
2018-08-09,-0.735247,1.91,0.003728151831890486
2018-08-10,-0.735372,1.9,-0.004833846270316186
2018-08-11,-0.7348733333333334,1.9033333333333333,0.0006699718862422368
2018-08-12,-0.7343746666666666,1.9066666666666665,0.0006704210495141333
2018-08-13,-0.733876,1.91,0.0006708708154471157
2018-08-14,-0.734605,1.93,0.0004027386280775541
2018-08-15,-0.733389,1.98,-0.0012077296153996065
2018-08-16,-0.733965,1.99,-0.002009646978610722
2018-08-17,-0.732635,1.9,0.001406328709933217
2018-08-18,-0.7326426666666667,1.9,0.00016755189959280666
2018-08-19,-0.7326503333333334,1.9,0.00016757997793668752
2018-08-20,-0.732658,1.9,0.00016760806569227765
2018-08-21,-0.7329,1.9,0.006761214515003444
2018-08-22,-0.733216,1.9,0.004058447128987008
2018-08-23,-0.733202,1.94,-0.0012192645282063114
2018-08-24,-0.736191,1.95,0.002440017477365804
2018-08-25,-0.7353803333333334,1.95,0.0007467499753006819
2018-08-26,-0.7345696666666667,1.95,0.0007473080275776992
2018-08-27,-0.733759,1.95,0.0007478669145525516
2018-08-28,-0.733789,1.95,0.00511405430838531
2018-08-29,-0.732601,1.93,0.0020529672576942715
2018-08-30,-0.731147,1.93,0.002366134533268227
2018-08-31,-0.731997,1.97,0.0011336117048473676
2018-09-01,-0.731813,1.9649999999999999,-0.0014168139517614711
2018-09-02,-0.731629,1.96,-0.0014148094296876773
2018-09-03,-0.731445,1.955,-0.0014128105716356247
2018-09-04,-0.732757,1.95,-0.0014108173536326943
2018-09-05,-0.735083,1.95,0.0038009188499519703
2018-09-06,-0.739773,1.94,0.003505519622423476
2018-09-07,-0.737137,1.94,-0.00020654755830946253
2018-09-08,-0.736108,1.94,-0.0019257227409183592
2018-09-09,-0.735079,1.94,-0.0019220214593438575
2018-09-10,-0.73405,1.94,-0.0019183343783693851
2018-09-11,-0.742549,1.94,0.00030805565782438676
2018-09-12,-0.744533,1.94,0.0033948903548701864
2018-09-13,-0.739139,1.94,0.0024762703532635044
2018-09-14,-0.734535,1.95,0.0015507886281913158
2018-09-15,-0.7337836666666667,1.9666666666666666,0.0015531973093997897
2018-09-16,-0.7330323333333333,1.9833333333333334,0.0015556134845647399
2018-09-17,-0.732281,2.0,0.0015580371887146255
2018-09-18,-0.739414,1.94,0.0
2018-09-19,-0.741015,1.92,-0.005184044787587848
2018-09-20,-0.740611,1.92,0.0047683307928252094
2018-09-21,-0.743656,1.92,0.0032263128365670538
2018-09-22,-0.7411196666666666,1.93,-0.0009377442729380098
2018-09-23,-0.7385833333333334,1.94,-0.0009368657323985258
2018-09-24,-0.736047,1.95,-0.0009359888364678798
2018-09-25,-0.74504,1.93,-0.002699056969165052
2018-09-26,-0.760342,1.92,-0.0036218800911543073
2018-09-27,-0.753971,2.16,-0.00976520069130508
2018-09-28,-0.785767,2.25,0.0018429410355940284
2018-09-29,-0.7700793333333333,2.24,-0.002797204621061228
2018-09-30,-0.7543916666666667,2.23,-0.002789402087578413
2018-10-01,-0.738704,2.22,-0.0027816429618768464
2018-10-02,-0.734949,2.2,-0.00040642146464750506
2018-10-03,-0.743903,2.2,-0.005066380276707416
2018-10-04,-0.742927,2.18,-0.0031283137677372078
2018-10-05,-0.746194,2.16,0.0003023126943970233
2018-10-06,-0.7440296666666667,2.1575,-0.0001511677713191134
2018-10-07,-0.7418653333333334,2.1550000000000002,-0.00015114492307790987
2018-10-08,-0.739701,2.1525,-0.00015112208174238115
2018-10-09,-0.741427,2.15,-0.0001510992473095791
2018-10-10,-0.750351,2.15,0.002016536275193023
2018-10-11,-0.740353,2.17,-0.001210409669668398
2018-10-12,-0.738586,2.18,0.00040330712383733654
2018-10-13,-0.738244,2.19,0.0016148570323999169
2018-10-14,-0.737902,2.2,0.001617469014180476
2018-10-15,-0.73756,2.21,0.0016200894592533887
2018-10-16,-0.736678,2.18,-0.0026313141384065753
2018-10-17,-0.734519,2.18,-0.0032290643597322477
2018-10-18,-0.73467,2.19,-0.001409443503233603
2018-10-19,-0.735884,2.19,-0.002812941376614614
2018-10-20,-0.7349983333333333,2.1866666666666665,0.00016721569191015815
2018-10-21,-0.7341126666666666,2.1833333333333336,0.00016724365767407413
2018-10-22,-0.733227,2.18,0.00016727163279388682
2018-10-23,-0.734998,2.17,0.0020094450647826488
2018-10-24,-0.736718,2.18,-0.003914685049480879
2018-10-25,-0.738279,2.19,-0.002701217189464258
2018-10-26,-0.739251,2.19,0.002901597913509006
2018-10-27,-0.7393686666666667,2.1866666666666665,-0.0008680266294700339
2018-10-28,-0.7394863333333334,2.1833333333333336,-0.000867273812658462
2018-10-29,-0.739604,2.18,-0.0008665223005120557
2018-10-30,-0.736683,2.18,-0.003989632261839635
2018-10-31,-0.73731,2.22,-0.001094364134490486
2018-11-01,-0.736935,2.22,0.002389249518867617
2018-11-02,-0.74009,2.25,-0.00029896856070011366
2018-11-03,-0.738579,2.2466666666666666,-0.0006308624763060257
2018-11-04,-0.7370680000000001,2.2433333333333336,-0.0006304647397459623
2018-11-05,-0.735557,2.24,-0.0006300675043875922
2018-11-06,-0.737208,2.22,0.0012937256121016783
2018-11-07,-0.738706,2.18,0.004391224621135125
2018-11-08,-0.736787,2.21,-0.00349458695209711
2018-11-09,-0.736522,2.2,-0.0028862921256510195
2018-11-10,-0.7356926666666667,2.2,-0.0005216289845911678
2018-11-11,-0.7348633333333333,2.2,-0.0005213570296473376
2018-11-12,-0.734034,2.2,-0.0005210853581265702
2018-11-13,-0.739543,2.2,-0.0005208139695863567
2018-11-14,-0.734235,2.2,0.0015880896637920465
2018-11-15,-0.733295,2.28,0.0008944099975130779
2018-11-16,-0.732656,2.26,0.004583964180245177
2018-11-17,-0.732344,2.2533333333333334,0.002466750142447513
2018-11-18,-0.732032,2.2466666666666666,0.002472850048757902
2018-11-19,-0.73172,2.24,0.002478980198193744
2018-11-20,-0.732395,2.2,-0.0006035610282812175
2018-11-21,-0.734169,2.18,-0.0008041817884135863
2018-11-22,-0.733914,2.205,-0.0012050614031103133
2018-11-23,-0.744572,2.23,-0.0012036109778014881
2018-11-24,-0.7421116666666667,2.22,-0.00026727248588885285
2018-11-25,-0.7396513333333333,2.21,-0.0002672010703939191
2018-11-26,-0.737191,2.2,-0.00026712969305371626
2018-11-27,-0.735427,2.19,-0.0014012613643068048
2018-11-28,-0.734664,2.19,0.00040016006936546226
2018-11-29,-0.735993,2.24,0.002805613062800314
2018-11-30,-0.732697,2.28,-0.0021049474017846436
2018-12-01,-0.7324353333333333,2.263333333333333,0.00040060090670927307
2018-12-02,-0.7321736666666667,2.2466666666666666,0.00040076145211285206
2018-12-03,-0.731912,2.23,0.00040092212624819393
2018-12-04,-0.731528,2.27,0.0
2018-12-05,-0.734476,2.3049999999999997,0.0024591616116963885
2018-12-06,-0.732739,2.34,0.0024652239989816846
2018-12-07,-0.734849,2.3,0.0012096775668670023
2018-12-08,-0.7342396666666666,2.2733333333333334,0.0006053879712691005
2018-12-09,-0.7336303333333334,2.2466666666666666,0.0006057546878817845
2018-12-10,-0.733021,2.22,0.0006061218490445441
2018-12-11,-0.735459,2.19,-0.0035305428310348852
2018-12-12,-0.735538,2.2,0.0011082566244401586
2018-12-13,-0.733311,2.21,-0.0018128718833473317
2018-12-14,-0.736595,2.21,-0.003214790793618199
2018-12-15,-0.7349723333333333,2.243333333333333,0.0012043357537559738
2018-12-16,-0.7333496666666667,2.276666666666667,0.0012057879274442436
2018-12-17,-0.731727,2.31,0.0012072436073879448
2018-12-18,-0.732534,2.32,0.0004027386280775541
2018-12-19,-0.731283,2.3,0.0012091899901390014
2018-12-20,-0.736047,2.41,0.0
2018-12-21,-0.741122,2.4,0.00040338846856011017
2018-12-22,-0.7382926666666666,2.4033333333333333,0.0001210482782360682
2018-12-23,-0.7354633333333334,2.4066666666666667,0.00012106293269556825
2018-12-24,-0.732634,2.41,0.00012107759070375916
2018-12-25,-0.7325916666666666,2.425,0.00012109225226205646
2018-12-26,-0.7325493333333334,2.44,0.00012110691737164843
2018-12-27,-0.732507,2.44,0.0006057546878817845
2018-12-28,-0.729594,2.46,0.006484318566083074
2018-12-29,-0.730053,2.64,0.0002033140192020423
2018-12-30,-0.730512,2.82,0.0002033553641984931
2018-12-31,-0.730971,3.0,0.00020339672601387554
2019-01-01,-0.7320043333333334,3.075,-0.002640936019452261
2019-01-02,-0.7330376666666667,3.15,-0.0026339798431774565
2019-01-03,-0.734071,2.7,-0.0005057401614902857
2019-01-04,-0.733477,2.45,0.0030382846949494474
2019-01-05,-0.7329616666666667,2.436666666666667,0.0016580665333165122
2019-01-06,-0.7324463333333333,2.4233333333333333,0.0016608202844800683
2019-01-07,-0.731931,2.41,0.0016635831978359591
2019-01-08,-0.729432,2.42,0.0
2019-01-09,-0.731742,2.45,0.004392917111931887
2019-01-10,-0.7322,2.43,-0.005106220245044521
2019-01-11,-0.732562,2.41,-0.0012216228741078784
2019-01-12,-0.7324970000000001,2.4066666666666667,-0.0014233430625818916
2019-01-13,-0.732432,2.4033333333333333,-0.0014213200362277276
2019-01-14,-0.732367,2.4,-0.0014193027524490604
2019-01-15,-0.73173,2.46,-0.0014172911868292008
2019-01-16,-0.734774,2.43,-0.0014152853150902322
2019-01-17,-0.73271,2.41,-0.004535612270739575
2019-01-18,-0.734305,2.42,-0.0010051262279523049
2019-01-19,-0.7338506666666667,2.4175,-0.00045197740882433994
2019-01-20,-0.7333963333333333,2.415,-0.0004517732175326086
2019-01-21,-0.732942,2.4125,-0.00045156921065377456
2019-01-22,-0.730267,2.41,-0.00045136538793837675
2019-01-23,-0.731809,2.4,0.002610705368764641
2019-01-24,-0.732728,2.41,-0.0019084933722113302
2019-01-25,-0.73543,2.4,0.003518475607676829
2019-01-26,-0.7350353333333334,2.3966666666666665,0.0006715916975060651
2019-01-27,-0.7346406666666666,2.3933333333333335,0.0006720430360460756
2019-01-28,-0.734246,2.39,0.0006724949816324446
2019-01-29,-0.731855,2.4,-0.00402820282860483
2019-01-30,-0.733419,2.39,-0.0038118212470253064
2019-01-31,-0.731819,2.58,0.005018579237398034
2019-02-01,-0.73206,2.47,-0.00020122748835397618
2019-02-02,-0.7323633333333334,2.4466666666666668,-0.001139524874455484
2019-02-03,-0.7326666666666667,2.4233333333333333,-0.0011382278353840626
2019-02-04,-0.73297,2.4,-0.0011369337456084163
2019-02-05,-0.733836,2.4,-0.0031032609117660247
2019-02-06,-0.733957,2.38,-0.000399720201184995
2019-02-07,-0.73413,2.38,-9.990509024735057e-05
2019-02-08,-0.735304,2.37,0.000999500333083388
2019-02-09,-0.7352856666666666,2.38,-0.001332445233778712
2019-02-10,-0.7352673333333334,2.39,-0.0013306721857049499
2019-02-11,-0.735249,2.4,-0.001328903850053788
2019-02-12,-0.731667,2.39,-0.0027849630094862587
2019-02-13,-0.732795,2.38,-0.00049649968747473
2019-02-14,-0.732915,2.39,0.0008938770024593985
2019-02-15,-0.734279,2.43,9.936900688854201e-05
2019-02-16,-0.7338666666666667,2.4225000000000003,0.0011185822516337693
2019-02-17,-0.7334543333333333,2.415,0.0011198348791851952
2019-02-18,-0.733042,2.4074999999999998,0.0011210903153540007
2019-02-19,-0.734521,2.4,0.001122348569598092
2019-02-20,-0.733436,2.39,0.00039936102767222973
2019-02-21,-0.733443,2.39,0.0003995205806238229
2019-02-22,-0.734633,2.4,0.001199520335750411
2019-02-23,-0.7350869999999999,2.393333333333333,-0.0002666844472102276
2019-02-24,-0.735541,2.3866666666666667,-0.0002666133455771722
2019-02-25,-0.735995,2.38,-0.00026654228184720577
2019-02-26,-0.735902,2.38,0.0003998400693013377
2019-02-27,-0.736827,2.37,-9.997500633175094e-05
2019-02-28,-0.738785,2.58,0.002903340879112978
2019-03-01,-0.735482,2.38,-0.0013025401370668262
2019-03-02,-0.7347396666666667,2.38,-0.0002336097726254383
2019-03-03,-0.7339973333333333,2.38,-0.00023355521184530875
2019-03-04,-0.733255,2.38,-0.0002335006765449237
2019-03-05,-0.735959,2.38,-0.005090085344884453
2019-03-06,-0.733227,2.38,0.0006971070341557453
2019-03-07,-0.733498,2.38,-0.0067514156369748585
2019-03-08,-0.734443,2.39,0.0031714595462579067
2019-03-09,-0.734175,2.3866666666666667,-0.0011904763310746774
2019-03-10,-0.733907,2.3833333333333333,-0.0011890607821905003
2019-03-11,-0.733639,2.38,-0.0011876485956558679
2019-03-12,-0.732268,2.39,0.0031702027739734856
2019-03-13,-0.729698,2.4,0.0031802849305535164
2019-03-14,-0.730737,2.42,0.0001991040325143691
2019-03-15,-0.733003,2.46,0.001793722454026943
2019-03-16,-0.7333839999999999,2.4433333333333334,0.0007316992377534629
2019-03-17,-0.733765,2.4266666666666667,0.0007322350135790009
2019-03-18,-0.734146,2.41,0.0007327715746064953
2019-03-19,-0.733715,2.42,0.0002999250209936217
2019-03-20,-0.731404,2.47,0.0027033808704483068
2019-03-21,-0.733626,2.44,0.00502564129437625
2019-03-22,-0.73386,2.4,-0.0016109548389282866
2019-03-23,-0.733424,2.4,0.0007380321714450288
2019-03-24,-0.732988,2.4,0.0007385772652524093
2019-03-25,-0.732552,2.4,0.0007391231648430571
2019-03-26,-0.733824,2.4,-0.002215732601540495
2019-03-27,-0.734988,2.4,-0.0006034396240640052
2019-03-28,-0.733012,2.43,-0.0006030757042768224
2019-03-29,-0.737656,2.65,-0.001004318654268007
2019-03-30,-0.7367146666666666,2.5866666666666664,-0.0008695943556113104
2019-03-31,-0.7357733333333334,2.5233333333333334,-0.0008688388182314737
2019-04-01,-0.734832,2.46,-0.0008680845925924387
2019-04-02,-0.737382,2.46,0.00020026033910925593
2019-04-03,-0.738421,2.47,0.001603528104670579
2019-04-04,-0.74015,2.46,-0.003204489022964967
2019-04-05,-0.736001,2.46,-9.997500633175094e-05
2019-04-06,-0.7359096666666667,2.46,0.0002999550089979961
2019-04-07,-0.7358183333333334,2.46,0.0003000450090021826
2019-04-08,-0.735727,2.46,0.00030013506303030237
2019-04-09,-0.737907,2.45,-0.0005001750716992096
2019-04-10,-0.736467,2.45,-0.001998202283413546
2019-04-11,-0.736909,2.44,-0.0007981642646622262
2019-04-12,-0.735572,2.44,0.0009978049121610268
2019-04-13,-0.7347263333333334,2.45,-0.0007318209361273722
2019-04-14,-0.7338806666666666,2.46,-0.0007312857658700279
2019-04-15,-0.733035,2.47,-0.0007307513777650193
2019-04-16,-0.734691,2.47,-0.0026859006447786035
2019-04-17,-0.735363,2.5,-0.0032730006902517575
2019-04-18,-0.735999,2.5,-0.005431307480782726
2019-04-19,-0.7354841999999999,2.49,0.0009853188303325273
2019-04-20,-0.7349694,2.48,-0.0003613963078347108
2019-04-21,-0.7344546,2.4699999999999998,-0.0003612657477262537
2019-04-22,-0.7339398,2.46,-0.00036113528191694146
2019-04-23,-0.733425,2.46,-0.006184675876258223
2019-04-24,-0.735731,2.44,0.0033330096535009422
2019-04-25,-0.73131,2.45,-0.0014718150132758158
2019-04-26,-0.734137,2.46,0.0008828290337478187
2019-04-27,-0.73421,2.466666666666667,-0.0003597651753411875
2019-04-28,-0.734283,2.473333333333333,-0.00035963579090660114
2019-04-29,-0.734356,2.48,-0.00035950649950080085
2019-04-30,-0.731729,2.76,9.803441015646813e-05
2019-05-01,-0.7331844999999999,2.54,0.006195623889962839
2019-05-02,-0.73464,2.5,-0.00423291472211409
2019-05-03,-0.730783,2.43,0.00019648295573568633
2019-05-04,-0.7319559999999999,2.4266666666666667,-3.274984034746728e-05
2019-05-05,-0.733129,2.4233333333333333,-3.274876783051703e-05
2019-05-06,-0.734302,2.42,-3.2747695383833486e-05
2019-05-07,-0.735542,2.44,-0.0035304537993826497
2019-05-08,-0.735332,2.43,0.0033339901445267987
2019-05-09,-0.735701,2.41,0.004725813658878074
2019-05-10,-0.74003,2.4,0.002371308294260124
2019-05-11,-0.739378,2.393333333333333,0.0014849282538500312
2019-05-12,-0.738726,2.3866666666666667,0.0014871365453295766
2019-05-13,-0.738074,2.38,0.0014893514146561418
2019-05-14,-0.740209,2.39,-0.002381898704533679
2019-05-15,-0.744801,2.48,-0.00019823570289903732
2019-05-16,-0.742531,2.43,-0.0010895944815297303
2019-05-17,-0.740888,2.42,-0.0006927606789005822
2019-05-18,-0.7399703333333333,2.41,0.0008577744579255382
2019-05-19,-0.7390526666666667,2.4,0.0008585108666642003
2019-05-20,-0.738135,2.39,0.0008592485409189173
2019-05-21,-0.733071,2.38,-0.002179729387750847
2019-05-22,-0.736194,2.37,0.0013865506826725039
2019-05-23,-0.735389,2.37,0.004967720101934307
2019-05-24,-0.732812,2.37,0.0018942231873913381
2019-05-25,-0.7322223333333333,2.38,-0.0016202812862646768
2019-05-26,-0.7316326666666667,2.39,-0.0016176602211082866
2019-05-27,-0.731043,2.4000000000000004,-0.0016150476222459523
2019-05-28,-0.736557,2.41,-0.0016124434487228244
2019-05-29,-0.740087,2.4,0.0019849153003653587
2019-05-30,-0.73848,2.4,-0.0007944389692906813
2019-05-31,-0.736873,2.49,0.003978521261397538
2019-06-01,-0.7359613333333334,2.46,0.0013296990191366512
2019-06-02,-0.7350496666666666,2.43,0.0013314694730501202
2019-06-03,-0.734138,2.4,0.0013332446478613496
2019-06-04,-0.734128,2.39,0.00541789225353046
2019-06-05,-0.735753,2.4,0.0021149109046260115
2019-06-06,-0.736802,2.4,0.0033324948790890794
2019-06-07,-0.725206,2.39,0.0009107929587773393
2019-06-08,-0.7277205,2.39,-0.0007084662003733928
2019-06-09,-0.730235,2.39,-0.0007079646313400152
2019-06-10,-0.7327495,2.39,-0.0007074637719905168
2019-06-11,-0.735264,2.38,-0.0027241100435598624
2019-06-12,-0.737372,2.37,-0.0019125276351558843
2019-06-13,-0.737152,2.35,-0.0002011060841367639
2019-06-14,-0.735308,2.35,-0.0044141323679153174
2019-06-15,-0.736447,2.37,0.0002669692333816529
2019-06-16,-0.737586,2.39,0.0002670405249862529
2019-06-17,-0.738725,2.41,0.0002671118546766927
2019-06-18,-0.735206,2.39,-0.0012014418745957354
2019-06-19,-0.735509,2.36,0.0034078413255063827
2019-06-20,-0.73633,2.36,0.014054121420869606
2019-06-21,-0.737211,2.37,0.003263643896343881
2019-06-22,-0.7379819999999999,2.376666666666667,0.0023523406398248334
2019-06-23,-0.738753,2.3833333333333333,0.0023578871962644694
2019-06-24,-0.739524,2.39,0.0023634599708563
2019-06-25,-0.735569,2.41,-0.0006170935092462554
2019-06-26,-0.737655,2.43,-0.0034896884434072184
2019-06-27,-0.741744,2.42,-0.0006145652144672956
2019-06-28,-0.740234,2.5,0.0008195042458230169
2019-06-29,-0.7386326666666666,2.473333333333333,-0.0036144206839761606
2019-06-30,-0.7370313333333334,2.4466666666666668,-0.003601403681896591
2019-07-01,-0.73543,2.42,-0.003588480102524997
2019-07-02,-0.734429,2.51,0.00040559724749921963
2019-07-03,-0.736154,2.56,-0.00040559724749921963
2019-07-04,-0.735941,2.575,-0.0029862099883142673
2019-07-05,-0.734868,2.59,-0.0029773190817470024
2019-07-06,-0.737051,2.5533333333333332,-0.0005037529702015585
2019-07-07,-0.739234,2.5166666666666666,-0.0005034993309128953
2019-07-08,-0.741417,2.48,-0.0005032459469098112
2019-07-09,-0.738223,2.45,0.0010067452778227065
2019-07-10,-0.735531,2.46,0.003632698243136375
2019-07-11,-0.735743,2.41,0.0006067347744020332
2019-07-12,-0.738647,2.36,0.004155902793678704
2019-07-13,-0.7386353333333334,2.393333333333333,-6.77139761905074e-05
2019-07-14,-0.7386236666666667,2.4266666666666667,-6.770939131851145e-05
2019-07-15,-0.738612,2.46,-6.770480706709027e-05
2019-07-16,-0.73722,2.47,-0.004357305368955655
2019-07-17,-0.740761,2.47,0.0020242921892305588
2019-07-18,-0.736741,2.46,0.0008108656434558346
2019-07-19,-0.738781,2.41,0.003962413109201717
2019-07-20,-0.738344,2.4066666666666667,0.0002715085711572293
2019-07-21,-0.737907,2.4033333333333333,0.0002715823080818684
2019-07-22,-0.73747,2.4,0.00027165608506898864
2019-07-23,-0.737296,2.4,-0.0033565611537279324
2019-07-24,-0.737851,2.41,-0.0006090752396189017
2019-07-25,-0.736864,2.42,-0.004556277815899059
2019-07-26,-0.736956,2.41,-0.0034288052955485466
2019-07-27,-0.7376576666666667,2.4066666666666667,0.0005706517333152333
2019-07-28,-0.7383593333333334,2.4033333333333333,0.0005709775626600777
2019-07-29,-0.739061,2.4,0.000571303764299546
2019-07-30,-0.743485,2.39,0.0008071025458310614
2019-07-31,-0.745119,2.55,0.0006057546878817845
2019-08-01,-0.7474505,2.19,-0.003629036240897514
2019-08-02,-0.749782,2.19,0.0119446708137542
2019-08-03,-0.7470896666666667,2.17,0.0033661479226921413
2019-08-04,-0.7443973333333332,2.15,0.003377517155821661
2019-08-05,-0.741705,2.13,0.003388963448928861
2019-08-06,-0.742523,2.11,-0.006255468278233575
2019-08-07,-0.739801,2.1,0.00759367425281051
2019-08-08,-0.743454,2.09,-0.004419555988627002
2019-08-09,-0.74827,2.11,0.0042135615497484735
2019-08-10,-0.7487526666666666,2.1133333333333333,0.0004807197153316317
2019-08-11,-0.7492353333333334,2.1166666666666667,0.0004809509179246538
2019-08-12,-0.749718,2.12,0.00048118234301845406
2019-08-13,-0.739544,2.16,-0.004938281640582489
2019-08-14,-0.738333,2.13,0.0008213552823151428
2019-08-15,-0.73879,2.18,-0.0026669417797295647
2019-08-16,-0.745262,2.13,-0.003885088211570551
2019-08-17,-0.74476,2.123333333333333,-0.0002720718286406583
2019-08-18,-0.744258,2.1166666666666667,-0.0002719978256942729
2019-08-19,-0.743756,2.11,-0.000271923862994454
2019-08-20,-0.750786,2.13,0.0016326534238854766
2019-08-21,-0.741722,2.1,-0.0024479816386402675
2019-08-22,-0.739641,2.09,-0.0018320615811372488
2019-08-23,-0.739591,2.1,0.008783633226787952
2019-08-24,-0.7386213333333334,2.1,-0.0011619563181507198
2019-08-25,-0.7376516666666666,2.1,-0.001160607742499542
2019-08-26,-0.736682,2.1,-0.0011592622935555248
2019-08-27,-0.735212,2.15,-0.0033678656112590376
2019-08-28,-0.734893,2.12,0.0008154113182412027
2019-08-29,-0.733332,2.12,-0.004679560930154172
2019-08-30,-0.747262,2.16,-0.0046577645973329244
2019-08-31,-0.7421193333333334,2.1625,0.0006821196500195973
2019-09-01,-0.7369766666666666,2.165,0.0006825852548525742
2019-09-02,-0.731834,2.1675,0.0006830514957502799
2019-09-03,-0.733989,2.17,0.00068351837401588
2019-09-04,-0.731119,2.21,0.0055868904526476595
2019-09-05,-0.731783,2.21,-0.005181621956725899
2019-09-06,-0.730802,2.15,0.0002026958555637927
2019-09-07,-0.7306199999999999,2.14,-0.0014854830550669659
2019-09-08,-0.730438,2.13,-0.001483279667849972
2019-09-09,-0.730256,2.12,-0.0014810828074332018
2019-09-10,-0.732953,2.14,0.00020183671478362676
2019-09-11,-0.730952,2.15,-0.0025200356061059184
2019-09-12,-0.733291,2.2,0.004237294475515235
2019-09-13,-0.738549,2.2,-0.0007074637719905168
2019-09-14,-0.736514,2.276666666666667,-0.0007069636208200444
2019-09-15,-0.734479,2.3533333333333335,-0.0007064641763269534
2019-09-16,-0.732444,2.43,-0.0007059654370154961
2019-09-17,-0.731764,5.25,-0.0006047168093973685
2019-09-18,-0.734803,2.55,-0.0025157245972473943
2019-09-19,-0.737288,1.95,0.002314233562916557
2019-09-20,-0.741618,1.86,-0.0003021604494963118
2019-09-21,-0.74017,1.8566666666666667,0.0012091899901390014
2019-09-22,-0.738722,1.8533333333333335,0.0012106539008963652
2019-09-23,-0.737274,1.85,0.0012121213605289904
2019-09-24,-0.736325,1.96,0.0022260456424848148
2019-09-25,-0.736994,2.01,-0.003740967913730171
2019-09-26,-0.737985,1.85,-0.0019156128255438118
2019-09-27,-0.736696,1.82,0.0009069381384493288
2019-09-28,-0.739888,1.9966666666666668,-0.0019807637449909075
2019-09-29,-0.7430800000000001,2.1733333333333333,-0.001976848074717457
2019-09-30,-0.746272,2.35,-0.00197294785528065
2019-10-01,-0.736161,1.88,0.00421814424772282
2019-10-02,-0.732149,1.85,-0.003917437584804287
2019-10-03,-0.735619,1.84,0.00010025565199650718
2019-10-04,-0.737043,1.82,0.001605458903939714
2019-10-05,-0.7369493333333333,1.8233333333333335,0.0003682809690585265
2019-10-06,-0.7368556666666667,1.8266666666666667,0.0003684166499010799
2019-10-07,-0.736762,1.83,0.0003685524307544645
2019-10-08,-0.740681,1.85,0.000703977501794178
2019-10-09,-0.739089,1.85,-0.0010055305020187514
2019-10-10,-0.741872,1.85,-0.00040192926586079484
2019-10-11,-0.737592,1.85,-0.0013051555489569278
2019-10-12,-0.7373356666666667,1.8875000000000002,-0.0003761708361494664
2019-10-13,-0.7370793333333333,1.925,-0.0003760293848596159
2019-10-14,-0.736823,1.9625,-0.0003758880399098311
2019-10-15,-0.736896,2.0,-0.000375746801179337
2019-10-16,-0.739809,2.05,0.0023068060979150114
2019-10-17,-0.736523,1.95,0.008976811504112302
2019-10-18,-0.737191,1.88,0.0014194466542260947
2019-10-19,-0.73729,1.8733333333333333,-0.000304336801740265
2019-10-20,-0.7373890000000001,1.8666666666666667,-0.0003042442090302154
2019-10-21,-0.737488,1.86,-0.00030415167264408183
2019-10-22,-0.738701,1.87,-0.00242988881327515
2019-10-23,-0.739178,1.87,-0.0018185497030394748
2019-10-24,-0.73927,1.86,-0.001613716941211256
2019-10-25,-0.735077,1.84,-0.002214617373831043
2019-10-26,-0.7355623333333333,1.8333333333333335,-0.0005026388645659498
2019-10-27,-0.7360476666666667,1.8266666666666667,-0.0005023863456580843
2019-10-28,-0.736533,1.82,-0.0005021340803472414
2019-10-29,-0.734425,1.81,0.0024125464053838938
2019-10-30,-0.737164,1.82,0.002721090114360678
2019-10-31,-0.732974,1.76,0.0041462364096519315
2019-11-01,-0.639171,1.58,0.0013182580624267314
